gvkey,conm,fyear,xrd,ni,at,sale,siccd,dlc,dltt
027574,TPI COMPOSITES INC,2021,1.0,-159.548,1007.701,1732.583,3510,89.119,154.687
027575,ACUSHNET HOLDINGS CORP,2021,55.335,178.873,2005.836,2147.93,3949,29.819,333.233
027576,SIMPLY GOOD FOODS COMPANY,2021,3.5,40.88,2052.217,1005.613,2060,4.073,496.161
027578,FUSE GROUP HOLDING INC,2021,0.0,-1.024,0.165,0.7,8742,0.007,0.106
027582,GLOBESTAR THERAPEUTICS CORP,2021,0.0,-9.802,0.006,0.0,2836,0.106,0.0
027584,ACRO BIOMEDICAL CO LTD,2021,5.285,-7.698,0.761,1.198,5122,0.046,0.026
027604,HARBORONE BANCORP INC,2021,,58.517,4553.405,244.581,6036,0.0,118.24
027638,ALCOA CORP,2021,31.0,429.0,15025.0,12152.0,3330,36.0,1790.0
027644,BIOVENTUS INC,2021,19.039,19.375,1225.862,430.898,3845,21.542,354.682
027645,RANDOLPH BANCORP INC,2021,,9.601,803.278,56.036,6036,5.619,46.187
027652,KINSALE CAPITAL GROUP INC,2021,,152.659,2025.655,639.779,6331,0.0,42.696
027653,YETI HOLDINGS INC,2021,13.7,212.602,1096.364,1410.989,3949,34.727,151.681
027665,FIRST HAWAIIAN INC,2021,,265.735,24992.41,734.227,6020,0.0,65.804
027670,PROTAGONIST THERAPEUTICS INC,2021,126.006,-125.551,347.695,27.357,2836,2.2,3.658
027672,WCF BANCORP INC,2021,,0.718,137.668,5.322,6035,5.3,6.7
027680,MULIANG VIAGOO TECHNOLGY INC,2021,,1.72,28.9,10.635,2870,1.242,0.422
027689,NEXT-CHEMX CORP,2021,,-1.784,3.184,0.0,3550,0.694,0.0
027699,GRIDAI TECHNOLOGIES CORP,2021,38.321,-58.538,11.79,0.0,2836,0.719,0.311
027703,AIRGAIN INC,2021,10.92,-10.087,66.39,64.273,3663,0.841,2.221
027711,WINC INC,2021,0.374,-14.648,50.388,72.069,2084,0.0,0.0
027716,MADRIGAL PHARMACEUTICALS INC,2021,205.164,-241.846,273.332,0.0,2834,0.41,0.387
027737,ATOMERA INC,2021,8.779,-15.714,36.06,0.4,3674,1.611,4.926
027760,BOWFLEX INC,2021,22.786,-22.431,314.045,589.534,3949,6.856,48.434
027765,CAPSTONE THERAPEUTICS CORP,2021,,3.921,64.068,66.743,5030,6.455,21.885
027776,ROCKY BRANDS INC,2021,,20.559,624.575,514.227,3140,6.235,275.603
027780,SITE CENTERS CORP,2021,0.0,124.935,3967.051,580.161,6798,36.032,1679.836
027786,EXPAND ENERGY CORP,2021,,6328.0,11009.0,5792.0,1311,29.0,2287.0
027790,SAGA COMMUNICATIONS INC,2021,,11.157,247.932,108.343,4832,0.0,
027794,WOLFSPEED INC,2021,177.8,-523.9,3446.8,525.6,3674,9.7,841.4
027803,DONNELLEY FINANCIAL SOLTNS,2021,,145.9,883.3,993.3,7370,19.5,169.3
027809,CITRINE GLOBAL CORP,2021,0.096,-4.516,1.055,0.0,2834,0.0,1.431
027823,ARTIVION INC,2021,35.546,-14.834,793.052,298.836,3842,5.307,356.736
027828,UNIVERSAL ELECTRONICS INC,2021,30.917,5.301,510.348,601.602,3651,60.769,14.266
027841,ALPHA METALLURGICAL RESOURCE,2021,,288.79,1857.712,2258.586,1220,3.536,450.018
027856,NANO MAGIC INC,2021,0.035,-1.575,4.107,5.04,2842,0.254,1.037
027871,FB FINANCIAL CORP,2021,,190.285,12597.686,613.253,6020,40.716,177.429
027874,EVERBRIDGE INC,2021,81.647,-94.796,1479.015,368.433,7370,6.364,681.023
027875,EQUITY LIFESTYLE PPTYS INC,2021,0.0,262.478,5307.871,1275.575,6798,133.565,3171.318
027885,TRADE DESK INC,2021,,137.762,3577.34,1196.467,7370,46.149,238.449
027886,UNITED BANCORP INC/OH,2021,,9.451,724.456,30.414,6020,15.701,23.665
027905,NVN LIQUIDATION INC,2021,20.416,-29.692,68.96,2.958,2834,0.0,28.613
027907,E.L.F. BEAUTY INC,2021,,21.77,494.632,392.155,2844,10.177,106.824
027914,HUMANA INC,2021,,2933.0,44358.0,83064.0,6324,2138.0,11087.0
027925,AVID TECHNOLOGY INC,2021,65.559,41.388,274.0,409.944,3861,14.512,184.474
027928,INTUIT INC,2021,1678.0,2062.0,15516.0,9613.0,7372,66.0,2414.0
027932,HALLMARK FINANCIAL SERVICES,2021,,9.004,1553.598,404.703,6331,0.0,120.275
027938,SHOE CARNIVAL INC,2021,0.0,154.881,812.264,1330.394,5661,51.563,194.788
027939,TENAX THERAPEUTICS INC,2021,25.147,-32.474,5.992,0.0,2836,0.107,0.183
027945,CAPSTAR FINANCIAL HLDGS INC,2021,,48.677,3133.046,141.14,6020,0.0,41.425
027946,MANUKA INC,2021,0.0,-0.167,0.007,0.0,2836,0.196,0.0
027960,ALAMO GROUP INC,2021,11.7,80.245,1205.742,1334.223,3523,19.687,266.759
027965,MICROCHIP TECHNOLOGY INC,2021,989.1,1285.5,16199.5,6820.9,3674,33.8,7816.3
027977,BOSTON OMAHA CORP,2021,,52.748,807.054,56.972,7310,6.071,84.543
027981,CHICOS FAS INC,2021,0.0,46.218,1196.837,1809.927,5621,172.506,480.081
027983,AETHLON MEDICAL INC,2021,2.341,-10.416,19.418,0.294,3841,0.127,0.603
028004,REVLON CONSUMER PRODUCTS CP,2021,32.5,-211.4,2602.1,2078.7,2844,150.8,3377.6
028012,FULGENT GENETICS INC,2021,24.219,507.364,1278.72,992.584,8071,23.458,6.742
028022,BANCFIRST CORP/OK,2021,,167.63,9405.612,489.753,6020,0.0,90.863
028069,FRANKLIN BSP REALTY TRUST IN,2021,,25.702,9474.701,221.649,6798,4806.052,2765.017
028070,ADVANSIX INC,2021,14.0,139.791,1311.999,1684.625,2820,36.727,236.321
028071,DZS INC,2021,47.052,-34.683,257.668,350.206,3661,4.097,12.103
028074,EOS INC,2021,,-1.08,2.13,0.518,5122,0.118,0.252
028084,COUPA SOFTWARE INC,2021,166.486,-379.039,3193.179,725.289,7370,14.399,1645.429
028087,EVERSPIN TECHNOLOGIES INC,2021,12.628,4.343,39.38,55.146,3674,4.094,1.597
028091,POLAR POWER INC,2021,1.986,-1.414,27.18,16.896,3621,0.963,0.536
028093,ADDENTAX GROUP CORP,2021,,0.078,13.087,12.691,4210,3.915,2.766
028107,BREWBILT MFG INC,2021,,-11.697,2.374,0.774,3550,1.162,0.31
028118,FOSSIL GROUP INC,2021,27.2,25.434,1368.719,1870.036,3873,59.275,315.874
028139,SANMINA CORP,2021,20.911,268.998,4206.719,6756.643,3672,35.969,350.159
028155,TRICO BANCSHARES,2021,,117.655,8614.787,340.711,6020,50.087,84.359
028176,APTARGROUP INC,2021,99.8,244.097,4141.364,3227.221,3089,304.983,955.034
028180,O'REILLY AUTOMOTIVE INC,2021,0.0,2164.685,11718.707,13327.563,5531,337.832,5528.735
028192,HOWMET AEROSPACE INC,2021,17.0,258.0,10219.0,4972.0,3728,38.0,4308.0
028194,AVIENT CORP,2021,83.2,230.8,4997.2,4818.8,2821,32.8,1900.4
028195,JABIL INC,2021,34.0,696.0,16654.0,29285.0,3672,204.0,3434.0
028209,ANIKA THERAPEUTICS INC,2021,27.327,4.134,347.535,147.794,2836,1.714,19.346
028216,REINSURANCE GROUP AMER INC,2021,,617.0,92175.0,16169.0,6311,3.0,4344.0
028278,GERMAN AMERICAN BANCORP INC,2021,,84.137,5608.539,229.841,6020,68.328,90.082
028295,TITAN INTERNATIONAL INC,2021,10.104,49.586,1182.685,1780.215,3523,41.064,467.681
028320,CDW CORP,2021,0.0,988.6,13199.4,20820.8,5045,134.4,6940.0
028322,HEALTHCARE REALTY TRUST INC,2021,0.0,66.659,4258.919,534.013,6798,1.866,1918.148
028323,ACADIA REALTY TRUST,2021,0.0,23.548,4261.746,306.892,6798,757.199,1100.41
028340,TANGER INC,2021,0.0,9.118,2157.384,433.834,6798,4.436,1481.514
028347,FLOTEK INDUSTRIES INC,2021,5.537,-30.526,50.244,43.268,2891,2.079,11.184
028349,ALLSTATE CORP,2021,,1599.0,99440.0,50588.0,6331,0.0,8441.0
028365,SENESTECH INC,2021,1.954,-8.268,11.501,0.6,2870,0.032,0.523
028367,IRHYTHM HOLDINGS INC,2021,38.671,-101.361,462.967,322.825,3845,22.809,94.902
028368,GTY TECHNOLOGY HOLDINGS,2021,13.072,-53.828,394.944,60.453,7370,0.721,27.357
028374,INTERLINK ELECTRONICS,2021,0.893,-0.734,13.779,7.478,3679,0.138,0.037
028380,ORTHOFIX MEDICAL INC,2021,51.121,-38.379,476.623,464.479,3841,4.424,21.333
028394,COFFEE INC,2021,0.0,-0.413,3.217,0.0,5812,0.2,0.0
028397,PAPA JOHNS INTERNATIONAL INC,2021,0.0,120.016,885.704,2068.421,5812,27.52,657.982
028408,GENTHERM INC,2021,75.214,93.434,935.343,1046.15,3714,8.169,56.039
028410,BARRETT BUSINESS SVCS INC,2021,,38.079,746.952,955.166,7363,10.701,14.598
028420,BLACKLINE INC,2021,77.322,-115.161,1817.578,425.706,7370,5.309,1128.311
028490,WAYNE SAVINGS BANCSHARES INC,2021,,7.437,636.004,24.42,6036,30.402,6.0
028499,YUM CHINA HOLDINGS INC,2021,6.0,990.0,13223.0,9853.0,5812,511.0,2326.0
028515,GROWGENERATION CORP,2021,0.0,12.786,459.338,422.489,5200,6.95,38.612
028525,BANCORP 34 INC,2021,,3.4,527.652,22.19,6035,0.0,43.915
028551,INTELLIGENT PROCTN MGMT CORP,2021,5.392,1.324,28.883,13.274,7370,0.08,0.159
028554,CORETEC GROUP INC (THE),2021,0.47,-6.269,5.359,0.0,3663,0.0,1.188
028590,BRINKS CO,2021,,105.2,5566.7,4200.2,7381,202.3,3083.5
028620,PREMIER FINANCIAL CORP,2021,,126.051,7481.402,322.244,6020,0.0,101.122
028629,CAMDEN PROPERTY TRUST,2021,0.0,303.907,7976.784,1165.117,6798,386.297,2794.07
028670,INNOVATIVE INDUSTRIAL PPTYS,2021,0.0,113.99,2084.602,204.948,6798,0.0,327.234
028675,TANDY LEATHER FACTORY INC,2021,,1.354,73.085,82.661,5990,3.119,8.545
028704,MONARCH CASINO & RESORT INC,2021,0.0,68.488,690.459,395.377,7990,20.745,81.65
028717,INNODATA INC,2021,1.28,-1.673,59.217,69.755,7374,1.034,5.276
028719,CONDUENT INC,2021,4.0,-28.0,4036.0,4140.0,7374,101.0,1567.0
028733,EQUITY RESIDENTIAL,2021,0.0,1332.85,21169.241,2486.265,6798,641.089,8012.699
028742,BORGWARNER INC,2021,707.0,537.0,16575.0,14838.0,3714,109.0,4413.0
028749,FULL HOUSE RESORTS INC,2021,,11.706,473.842,180.159,7990,4.056,317.305
028762,SPARTANNASH CO,2021,0.0,73.751,2206.782,8931.039,5141,54.179,666.091
028769,SAUL CENTERS INC,2021,0.0,48.389,1746.761,239.232,6798,67.535,1076.421
028785,WINMARK CORP,2021,0.0,39.92,26.899,78.216,6794,4.712,48.186
028791,ROYALE ENERGY INC,2021,,-3.598,10.787,1.719,1311,0.202,0.337
028787,PERFORMANCE FOOD GROUP CO,2021,0.0,40.7,7845.7,29203.1,5140,125.7,2873.5
028790,LAMB WESTON HOLDINGS INC,2021,16.2,200.9,4139.8,4098.9,2030,54.6,2800.5
028806,ARROWHEAD PHARMACEUTICAL INC,2021,206.342,-140.848,710.148,138.287,2836,2.25,23.295
028819,FUEL TECH INC,2021,1.332,0.054,49.974,24.261,3569,0.113,0.122
028866,PATHWARD FINANCIAL INC,2021,,141.708,6690.65,556.758,6020,0.398,128.986
028877,KEURIG DR PEPPER INC,2021,66.0,2146.0,50598.0,12683.0,2090,459.0,12807.0
028916,INFINITE GROUP INC,2021,,-1.569,1.553,7.224,7373,1.611,1.543
028930,MARRIOTT INTL INC,2021,0.0,1099.0,25553.0,13829.0,7011,955.0,10431.0
028940,BELDEN INC,2021,124.66,63.925,3417.677,2408.1,3670,18.324,1527.216
028967,QCR HOLDINGS INC,2021,,98.905,6096.132,300.577,6020,18.8,153.305
029004,VAREX IMAGING CORP,2021,71.9,17.4,1147.5,818.1,3844,9.2,450.7
029011,BOYD GAMING CORP,2021,0.0,463.846,6224.169,3369.81,7990,126.557,3805.895
029013,CHECKPOINT THERAPEUTICS INC,2021,48.453,-56.67,55.728,0.268,2836,0.0,0.0
029015,DECKERS OUTDOOR CORP,2021,33.344,451.949,2332.25,3150.339,3100,50.098,171.972
029016,GREAT ELM CAPITAL CORP,2021,,-10.275,426.314,25.254,6797,0.0,141.998
029018,ALBIREO PHARMA INC,2021,82.522,-34.03,302.051,40.579,2836,12.931,80.954
029028,COSTCO WHOLESALE CORP,2021,0.0,5007.0,59268.0,195929.0,5399,1093.0,10314.0
029052,LXP INDUSTRIAL TRUST,2021,0.0,382.648,4005.558,343.807,6798,11.275,1514.883
029061,RIVERVIEW BANCORP INC,2021,,21.82,1740.096,62.069,6020,0.0,37.422
029064,ARENA GROUP HLDNGS INC (THE),2021,,-89.94,173.983,189.14,7370,18.106,65.158
029071,GUSHEN INC,2021,,-9.914,6.953,1.928,8200,0.0,0.0
029082,CBL & ASSOCIATES PPTYS INC,2021,0.0,-622.172,2945.979,569.414,6798,420.213,1791.367
029086,PALATIN TECHNOLOGIES INC,2021,12.927,-33.596,67.297,-0.189,2836,0.352,0.901
029089,QUOTEMEDIA INC,2021,1.713,0.212,5.581,15.174,7370,0.183,0.533
029099,REGENCY CENTERS CORP,2021,0.0,361.411,10792.563,1213.871,6798,17.237,3917.495
029101,FIRST FINL BANKSHARES INC,2021,,227.562,13102.461,518.581,6020,650.099,21.053
029108,PATTERSON-UTI ENERGY INC,2021,,-654.545,2957.848,1357.081,1381,6.891,870.431
029127,INCYTE CORP,2021,1458.179,948.581,4933.352,2986.267,2836,13.189,47.24
029131,GIBRALTAR INDUSTRIES INC,2021,,75.629,1214.901,1339.783,3310,7.239,35.171
029133,ITRON INC,2021,197.235,-81.255,2393.79,1981.572,3824,16.602,507.542
029150,URBAN OUTFITTERS INC,2021,0.0,310.616,3791.347,4548.763,5651,236.315,951.08
029151,CENTURY CASINOS INC,2021,0.0,20.622,703.358,388.506,7990,7.911,486.699
029155,CARS.COM INC,2021,,7.719,1007.205,623.683,7370,11.194,485.94
029156,UFP INDUSTRIES INC,2021,,535.64,3245.271,8636.134,2421,82.868,354.199
029170,MACE SECURITY INTL INC,2021,,0.639,11.059,13.072,3669,0.243,0.168
029206,FORWARD AIR CORP,2021,,105.929,1117.823,1662.427,4210,53.62,266.446
029217,RADIUS RECYCLING INC,2021,,165.112,1494.363,2758.551,5093,25.071,184.464
029218,ADHERA THERAPEUTICS INC,2021,0.0,-6.351,0.196,0.0,2836,6.663,0.0
029241,VIAVI SOLUTIONS INC,2021,203.0,46.1,1961.4,1198.9,3576,425.9,302.5
029251,KALVISTA PHARMACEUTICALS,2021,70.167,-82.339,203.88,0.0,2836,0.977,7.211
029275,PRIORITY TECHNLGY HLDNGS INC,2021,,-6.632,1351.942,514.901,7374,7.923,609.701
029282,FLAGSTAR BANK NA,2021,,596.0,59527.0,1750.0,6036,3750.0,13061.0
029293,MICROBOT MEDICAL INC,2021,6.153,-11.313,16.767,0.0,3845,0.278,0.402
029332,PARKERVISION INC,2021,,-12.33,3.44,0.144,3663,0.249,3.508
029359,SUN COMMUNITIES INC,2021,0.0,380.152,13494.084,2276.597,6798,141.959,5663.203
029375,CASA SYSTEMS INC,2021,84.362,3.207,468.707,401.325,3576,1.924,274.193
029382,MADDEN STEVEN LTD,2021,0.0,190.678,1355.542,1866.142,3140,30.759,80.072
029389,SIMON PROPERTY GROUP INC,2021,0.0,2249.631,33777.379,5897.526,6798,1898.889,23929.064
029392,EASTMAN CHEMICAL CO,2021,254.0,857.0,15519.0,10476.0,2800,797.0,4569.0
029418,ENDRA LIFE SCIENCES INC,2021,5.483,-11.231,12.875,0.0,3845,0.249,0.547
029449,UFP TECHNOLOGIES INC,2021,8.5,15.886,334.132,206.32,3086,6.239,78.118
029453,CHENIERE ENERGY INC,2021,,-2343.0,39258.0,15864.0,1311,903.0,31047.0
029466,FIRST BANCSHARES INC/MO,2021,,5.093,445.034,19.292,6020,0.49,3.274
029499,AFFINITY BANCSHARES INC,2021,,7.573,788.088,34.896,6035,0.0,48.988
029508,PCSB FINANCIAL CORP,2021,,12.424,1874.935,59.761,6020,17.635,58.241
029513,KS BANCORP INC,2021,,6.094,571.225,22.681,6036,1.0,42.248
029517,MEDIFAST INC,2021,4.4,164.031,398.326,1526.087,2090,6.523,26.02
029524,NEXTIER OILFIELD SOLUTNS INC,2021,5.0,-119.423,1457.581,1423.441,1389,32.742,408.82
029531,ALPINE 4 HOLDINGS INC,2021,1.465,-19.405,133.035,51.641,9997,11.243,30.452
029555,UGI UTILITIES INC,2021,,146.0,4069.0,1070.0,4932,137.0,1280.0
029558,SHIFTPIXY INC,2021,6.802,-29.876,62.942,23.42,7361,0.0,0.0
029576,NI HOLDINGS INC,2021,,8.416,651.782,323.974,6331,0.0,0.0
029598,ICC HOLDINGS INC,2021,,4.143,200.002,61.441,6331,0.0,18.455
029609,HAIN CELESTIAL GROUP INC,2021,10.372,77.364,2205.908,1970.302,2000,11.4,316.421
029621,STEEL CONNECT INC,2021,,-44.391,676.381,613.766,7374,19.292,406.459
029649,MID-AMERICA APT CMNTYS INC,2021,0.0,533.791,11285.182,1829.411,6798,124.827,4422.114
029666,INSPIRED ENTERTAINMENT,2021,3.1,-36.7,331.7,208.9,7812,4.2,318.3
029670,RAMACO RESOURCES INC,2021,,39.759,329.033,283.394,1220,11.16,40.301
029680,SELECT WATER SOLUTIONS INC,2021,,-42.225,950.192,764.62,1389,14.11,53.222
029684,JOUNCE THERAPEUTICS INC,2021,88.979,-90.872,252.696,26.907,2836,3.695,9.993
029687,APOLLO ENDOSURGERY INC,2021,9.524,-24.682,131.528,62.989,3841,0.587,54.989
029692,WEBCO INDUSTRIES INC,2021,,19.7,385.203,466.617,,63.433,31.694
029698,SIGMATRON INTERNATIONAL INC,2021,,9.864,293.631,378.866,3672,11.911,70.808
029705,DAKTRONICS INC,2021,29.013,0.592,440.876,610.97,3990,2.309,5.154
029733,MARTIN MARIETTA MATERIALS,2021,,702.5,14393.0,5414.0,1400,67.2,5671.3
029736,TRACTOR SUPPLY CO,2021,0.0,997.114,7767.467,12731.105,5200,325.182,3594.112
029749,RIVER FINANCIAL CORP,2021,,25.036,2395.68,86.34,6020,9.754,42.768
029751,ALBEMARLE CORP,2021,54.026,123.672,10974.118,3327.957,2810,421.523,2131.316
029755,BEAZER HOMES USA INC,2021,,122.021,2078.81,2140.303,1531,50.0,1018.184
029760,KIMBELL ROYALTY PARTNERS LP,2021,,33.942,601.487,135.615,1311,0.302,219.677
029772,VIDEO RIVER NETWORKS INC,2021,,2.207,7.59,7.478,3669,0.023,5.337
029817,HV BANCORP INC,2021,,4.052,560.124,30.132,6036,0.0,48.576
029830,WESTROCK CO,2021,,838.3,29254.3,18746.1,2650,346.7,8563.2
029837,BIOCRYST PHARMACEUTICALS INC,2021,208.808,-184.062,588.151,157.17,2836,1.819,591.419
029839,ALASKA POWER & TELEPHONE CO,2021,,12.852,137.276,63.362,,14.796,30.607
029855,FARMERS NATL BANC CORP/OH,2021,,51.844,4142.749,154.652,6020,0.833,93.507
029868,MACERICH CO,2021,0.0,14.263,8345.655,863.126,6798,794.526,3933.538
029870,OLYMPIC STEEL INC,2021,,121.051,1023.572,2312.253,5051,6.601,351.016
029875,AVALONBAY COMMUNITIES INC,2021,0.0,1004.299,19902.016,2333.435,6798,108.263,8161.781
029894,NN INC,2021,,-13.225,579.101,477.584,3562,11.889,207.793
029901,COPART INC,2021,0.0,936.495,4562.143,2692.511,5010,22.472,495.597
029910,SCANSOURCE INC,2021,0.0,10.795,1671.684,3150.806,5045,12.127,151.881
029914,CYPHERPUNK TECHNOLOGIES INC,2021,32.16,-40.587,117.911,1.5,2836,0.432,0.037
029917,COMMERCIAL NATIONAL FINL CP,2021,,6.366,610.802,21.705,6020,5.4,42.403
029930,MOTORCAR PARTS OF AMER INC,2021,10.502,7.361,1015.698,650.308,3690,167.788,97.252
029944,BENCHMARK BANKSHARES INC,2021,,11.524,1040.576,44.677,6020,3.829,0.656
029946,LANDMARK BANCORP INC/KS,2021,,18.011,1328.968,62.087,6020,7.403,21.651
029962,LIMONEIRA CO,2021,,-3.441,392.276,166.027,100,3.209,132.885
029984,PROLOGIS INC,2021,0.0,2939.723,58486.22,5164.566,6798,985.741,17177.758
029994,FIRST MID BANCSHARES INC,2021,,51.49,5986.582,252.78,6020,171.268,190.363
030004,INVITATION HOMES INC,2021,,261.425,18537.846,1995.069,6798,2213.407,5804.292
030032,EAGLE MATERIALS INC,2021,,374.247,2579.652,1861.522,3270,7.118,967.477
030055,SOUTHERN MISSOURI BANCP INC,2021,,47.18,2700.53,129.517,6036,24.242,51.3
030059,AMERN EAGLE OUTFITTERS INC,2021,0.0,419.629,3786.643,5010.785,5600,311.005,1495.483
030067,AGREE REALTY CORP,2021,0.0,122.273,5226.906,339.323,6798,1.398,1710.336
030076,HAMILTON LANE INC,2021,,145.986,1294.946,367.919,6282,1.828,251.742
030091,SNAP INC,2021,1565.467,-487.955,7536.306,4117.048,7370,52.396,2578.596
030092,DSWISS INC,2021,,0.173,0.498,1.959,2844,0.062,0.105
030098,INGERSOLL RAND INC,2021,74.0,562.5,15154.5,5152.4,3560,73.7,3462.8
030137,NEKTAR THERAPEUTICS,2021,400.269,-523.837,1117.189,101.907,2834,17.441,321.163
030140,LYONS BANCORP INC,2021,,15.524,1626.166,66.414,6020,0.0,25.181
030145,PROPETRO HOLDING CORP,2021,,-54.185,1061.236,874.514,1389,0.369,0.097
030220,SYPRIS SOLUTIONS INC,2021,,2.923,79.505,97.434,3714,2.382,15.699
030222,AMERIS BANCORP,2021,,376.913,23858.321,1068.656,6020,5.845,931.03
030223,SACHEM CAPITAL CORP,2021,0.0,13.319,417.962,30.425,6798,0.0,213.575
030241,TELLURIAN INC,2021,,-114.738,621.806,71.275,1311,2.279,113.353
030259,PENN ENTERTAINMENT INC,2021,0.0,420.8,16872.1,5905.0,7990,281.4,11323.7
030260,SIMPSON MANUFACTURING INC,2021,12.3,266.447,1484.125,1573.217,3420,8.769,37.091
030280,REKOR SYSTEMS INC,2021,8.292,-26.782,125.879,14.294,7370,1.264,10.098
030281,LA JOLLA PHARMACEUTICAL CO,2021,5.014,19.66,101.23,75.72,2836,2.479,124.667
030284,LIBERTY ENERGY INC,2021,,-179.244,2040.66,2470.782,1389,40.779,202.856
030293,ESSEX PROPERTY TRUST,2021,0.0,488.554,12997.873,1651.021,6798,43.188,6314.897
030298,HIGHWOODS PROPERTIES INC,2021,0.0,313.277,5695.138,771.634,6798,206.524,2616.21
030311,VIRIDIAN THERAPEUTICS INC,2021,56.886,-79.413,203.709,2.963,2836,0.52,1.2
030339,GOLDRICH MINING CO,2021,,-1.759,0.763,0.0,1040,5.634,0.0
030384,FIRST INDL REALTY TRUST INC,2021,0.0,270.997,4179.098,476.129,6798,329.464,1303.148
030397,WARRIOR MET COAL INC,2021,,150.881,1464.211,1059.216,1220,23.622,368.24
030398,FALCONSTOR SOFTWARE INC,2021,2.834,0.203,12.669,14.18,7373,0.077,2.189
030416,HMN FINANCIAL INC,2021,,13.564,1069.538,46.024,6035,0.0,0.392
030435,J JILL INC,2021,0.0,-28.143,451.849,585.206,5621,39.968,345.323
030463,GREENBRIER COS INC (THE),2021,6.3,32.477,3390.668,1747.981,3743,391.083,850.167
030473,SOLITARIO RESOURCES CORP,2021,,-2.367,23.619,0.0,1000,0.037,0.035
030477,MATTHEWS INTL CORP  -CL A,2021,13.206,2.91,2032.078,1671.03,2790,29.775,816.358
030490,APARTMENT INVST & MGMT CO,2021,0.0,-5.91,2434.101,173.086,6798,0.0,1615.927
030536,GEO GROUP INC,2021,,77.418,4537.408,2256.612,8744,46.847,3015.709
030547,SOLARIS ENRGY INFRASTRUCTURE,2021,,-0.868,406.223,159.189,3533,0.748,6.772
030558,MILLER INDUSTRIES INC/TN,2021,3.564,16.255,438.847,717.476,3713,0.376,0.87
030572,TEXAS MINERAL RESOURCES CORP,2021,,2.044,5.405,0.0,1090,0.0,0.0
030576,ADTRAN HOLDINGS INC,2021,108.663,-8.635,569.017,563.004,3661,1.73,3.269
030612,AMEDISYS INC,2021,0.0,209.072,1856.968,2207.571,8082,44.228,501.384
030614,ENERGY FOCUS INC,2021,1.891,-7.886,14.391,9.865,3640,4.214,0.026
030622,YEXT INC,2021,68.35,-93.259,620.335,390.577,7370,18.845,113.776
030637,VERIS RESIDENTIAL INC,2021,0.0,-126.332,4527.318,325.59,6798,87.725,2325.031
030647,PATRIOT NATIONAL BANCORP INC,2021,,5.094,948.481,36.774,6020,12.206,111.38
030651,DARLING INGREDIENTS INC,2021,,650.914,6133.728,4741.369,2070,62.575,1559.288
030655,ALTERYX INC,2021,132.42,-179.681,1599.688,536.135,7370,97.354,764.8
030662,SIRIUS XM HOLDINGS INC,2021,229.0,1314.0,10274.0,8696.0,4832,49.0,9194.0
030666,WILLAMETTE VALLEY VINEYARDS,2021,,2.445,91.375,31.787,2084,2.211,10.884
030671,RELIANCE INC,2021,,1413.0,9536.0,14093.3,5051,63.6,1804.5
030714,TESSCO TECHNOLOGIES INC,2021,,-2.701,202.513,417.545,5065,2.906,49.656
030736,OKTA INC,2021,469.259,-848.411,9205.695,1300.201,7370,42.714,1986.325
030822,REALTY INCOME CORP,2021,0.0,359.456,43137.502,2091.518,6798,1175.2,14773.172
030857,CARVER BANCORP INC,2021,,-0.847,735.314,30.219,6035,0.0,30.342
030861,KNIGHT-SWIFT TRPTN HLDGS INC,2021,,743.388,10655.5,5998.019,4213,297.745,1939.815
030870,ASPEN TECHNOLOGY INC,2021,94.229,319.803,1454.0,709.376,7372,26.751,302.861
030877,COVENANT LOGISTICS GROUP INC,2021,,60.731,651.662,1046.003,4213,28.381,45.87
030899,HUDSON TECHNOLOGIES INC,2021,,32.259,215.715,192.748,5070,21.63,78.645
030932,NORTHWEST BANCSHARES INC,2021,,154.323,14501.508,536.07,6036,139.093,310.355
030964,ALGORHYTHM HOLDINGS INC,2021,0.1,0.23,22.666,47.512,3651,3.811,0.608
030990,CAPITAL ONE FINANCIAL CORP,2021,,12390.0,432381.0,32033.0,6141,8839.0,35732.0
030998,EMERALD HOLDING INC,2021,,-78.1,1062.4,145.5,7389,10.4,524.2
030999,CARVANA CO,2021,0.0,-135.0,7015.0,12814.0,5961,2234.0,3569.0
031005,NCS MULTISTAGE HLDG INC,2021,2.1,-4.734,142.325,118.502,3533,3.039,10.114
031028,DIMECO INC,2021,,11.952,958.22,41.555,6020,12.668,35.514
031059,ZYMEWORKS INC,2021,199.752,-211.843,389.132,26.68,2836,1.332,31.023
031091,VERITONE INC,2021,25.075,-70.593,504.752,115.305,7370,0.0,195.082
031095,CONDOR HOSPITALITY TR INC,2021,,,6.804,,6798,0.0,0.0
031099,CANTERBURY PARK HOLDING CORP,2021,0.0,11.798,83.062,59.885,7990,0.05,0.019
031108,FIVE POINT HOLDINGS LLC,2021,,6.568,2942.91,224.394,6552,0.0,633.047
031109,ANTERO MIDSTREAM CORP,2021,,331.617,5544.001,898.202,,0.0,3122.91
031112,OVID THRPUTCS INC,2021,46.94,122.835,194.545,208.383,2836,0.0,0.0
031170,UNVL STAINLESS & ALLOY PRODS,2021,,-0.758,330.632,155.934,3312,2.702,70.003
031177,SAVARA INC,2021,28.991,-43.014,176.598,0.0,2834,8.468,17.419
031214,MIND TECHNOLOGY INC,2021,3.596,-15.085,42.02,23.107,3829,0.869,0.966
031218,STURGIS BANCORP INC,2021,,6.344,751.735,32.974,6020,0.0,103.673
